Time, CHSS Temperature (C), CHSS Pressure (PSI), CHSS Volume (L), Ambient Temperature (C), Discharge Temperature (C), Flow Rate (g/s), Mass Dispsensed (KG),averagePressureRampRate,Target APRR (MPA),Target APRR (PSI), CHSS Category, Error Code, RFR Low Pressure (PSI),RFR High Pressure (PSI), Chiller Block Temperature (C),xvRFR,xvRFRUnload,Hot Gas Bypass,rfrMotorEnable,chillerOn, Chiller State, Carrier Side Pressure (PSI), Dispenser Pressure (PSI),xvFlowSmall,xvFlowMedium,xvFlowLarge,xvFlowMax,xvVentSlow,xvVentFast,buttonIndex,buttonCylinder, active cyl pressure,active cyl xv in (rtn), active cyl xv out (rtn),lsrStatus,estop,demand,IR Error,Fuel Command,HX H2 LEL,Jbox H2 LEL,Gas Box H2 LEL, CHSS Pressure (MPA), CHSS Temperature (K), Receptacle Type, spike pressure value, Selected End Pressure, instAPRRTarget, instAPRRUpperTol, instAPRRMaxUpper, instAPRRLowerTol, targetFlowRate, averageFlowRate, Manual State, Dispenser State, Flow Speed, Calulated flow rate 
 6:11:02,-1.0,-1,-1.0,33.26,31.38,0.0,0.0,0,0.0,0,N,1,97,180,21.42,0,0,0,0,0,0,0,87,0,0,0,0,0,0,5,1,94,0,0,0,0,0,1,,0.0,-0.04,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:03,-1.0,-1,-1.0,33.28,31.38,0.0,0.0,0,0.0,0,N,1,97,178,21.42,0,0,0,0,0,0,0,59,0,0,0,0,0,0,5,1,109,0,0,0,0,0,1,,0.0,0.04,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:03,-1.0,-1,-1.0,33.27,31.38,0.0,0.0,0,0.0,0,N,1,97,179,21.43,0,0,0,0,0,0,0,64,0,0,0,0,0,0,5,1,109,0,0,0,0,0,1,,0.0,-0.23,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:04,-1.0,-1,-1.0,33.28,31.38,0.0,0.0,0,0.0,0,N,1,97,178,21.42,0,0,0,0,0,0,0,72,0,0,0,0,0,0,5,1,108,0,0,0,0,0,1,,0.0,-0.23,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:05,-1.0,-1,-1.0,33.28,31.38,0.0,0.0,0,0.0,0,N,1,97,177,21.43,0,0,0,0,0,0,0,72,0,0,0,0,0,0,5,1,108,0,0,0,0,0,1,,0.0,-0.19,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:06,-1.0,-1,-1.0,33.29,31.38,0.0,0.0,0,0.0,0,N,1,97,177,21.45,0,0,0,0,0,0,0,67,0,0,0,0,0,0,5,1,97,0,0,0,0,0,1,,0.0,-0.16,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:06,-1.0,-1,-1.0,33.29,31.38,0.0,0.0,0,0.0,0,N,1,97,176,21.45,0,0,0,0,0,0,0,80,0,0,0,0,0,0,5,1,97,0,0,0,0,0,1,,0.0,-0.19,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:07,-1.0,-1,-1.0,33.34,31.38,0.0,0.0,0,0.0,0,N,1,97,176,21.44,0,0,0,0,0,0,0,80,0,0,0,0,0,0,5,1,130,0,0,0,0,0,1,,0.0,0.0,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:08,-1.0,-1,-1.0,33.34,31.38,0.0,0.0,0,0.0,0,N,1,97,175,21.45,0,0,0,0,0,0,0,96,0,0,0,0,0,0,5,1,130,0,0,0,0,0,1,,0.0,-0.08,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:09,-1.0,-1,-1.0,33.33,31.38,0.0,0.0,0,0.0,0,N,1,97,174,21.45,0,0,0,0,0,0,0,87,0,0,0,0,0,0,5,1,98,0,0,0,0,0,1,,0.0,-0.23,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:09,-1.0,-1,-1.0,33.32,31.38,1.74,0.0,0,0.0,0,N,1,97,175,21.45,0,0,0,0,0,0,0,110,0,0,0,0,0,0,5,1,98,0,0,0,0,0,1,,0.0,-0.19,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:10,-1.0,-1,-1.0,33.33,31.38,1.74,0.0,0,0.0,0,N,1,97,176,21.48,0,0,0,0,0,0,0,126,0,0,0,0,0,0,5,1,101,0,0,0,0,0,1,,0.0,-0.27,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:11,-1.0,-1,-1.0,33.34,31.38,0.0,0.0,0,0.0,0,N,1,97,177,21.48,0,0,0,0,0,0,0,126,0,0,0,0,0,0,5,1,101,0,0,0,0,0,1,,0.0,0.0,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:12,-1.0,-1,-1.0,33.36,31.38,0.0,0.0,0,0.0,0,N,1,97,177,21.51,0,0,0,0,0,0,0,134,0,0,0,0,0,0,5,1,109,0,0,0,0,0,1,,0.0,-0.23,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:12,-1.0,-1,-1.0,33.37,31.38,0.0,0.0,0,0.0,0,N,1,97,176,21.51,0,0,0,0,0,0,0,122,0,0,0,0,0,0,5,1,109,0,0,0,0,0,1,,0.0,0.08,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:13,-1.0,-1,-1.0,33.38,31.38,0.0,0.0,0,0.0,0,N,1,97,175,21.51,0,0,0,0,0,0,0,128,0,0,0,0,0,0,5,1,94,0,0,0,0,0,1,,0.0,0.08,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:14,-1.0,-1,-1.0,33.38,31.38,0.0,0.0,0,0.0,0,N,1,97,177,21.5,0,0,0,0,0,0,0,144,0,0,0,0,0,0,5,1,94,0,0,0,0,0,1,,0.0,-0.31,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:15,-1.0,-1,-1.0,33.4,31.38,0.0,0.0,0,0.0,0,N,1,97,176,21.51,0,0,0,0,0,0,0,146,0,0,0,0,0,0,5,1,106,0,0,0,0,0,1,,0.0,-0.08,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:15,-1.0,-1,-1.0,33.43,31.38,0.0,0.0,0,0.0,0,N,1,97,177,21.53,0,0,0,0,0,0,0,138,0,0,0,0,0,0,5,1,106,0,0,0,0,0,1,,0.0,-0.08,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:16,-1.0,-1,-1.0,33.44,31.38,0.0,0.0,0,0.0,0,N,1,97,179,21.53,0,0,0,0,0,0,0,144,0,0,0,0,0,0,5,1,118,0,0,0,0,0,1,,0.0,-0.16,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:17,-1.0,-1,-1.0,33.43,31.38,0.0,0.0,0,0.0,0,N,1,97,179,21.5,0,0,0,0,0,0,0,154,0,0,0,0,0,0,5,1,118,0,0,0,0,0,1,,0.0,-0.12,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 6:11:18,-1.0,-1,-1.0,33.45,31.38,0.0,0.0,0,0.0,0,N,1,97,181,21.49,0,0,0,0,0,0,0,134,0,0,0,0,0,0,5,1,98,0,0,0,0,0,1,,0.0,-0.16,-24.96,-1.0,-1.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0
 0:18:55,27.95,232,122.4,28.45,27.53,0.0,0.0,0,5.39,781,B,0,10,217,20.72,1,1,1,1,1,4,195,125,1,1,1,0,0,0,0,0,8170,0,1,1,0,1,0,Dyna,0.0,-0.27,-24.96,1.6,301.1,H70,133,5000,1232.66,2247.92,2973.11,870.06,7.18,0.0,1,4,7,7.18
 0:18:55,27.55,232,122.4,28.46,27.53,0.0,0.0,0,5.39,781,B,0,10,216,20.71,1,1,0,1,1,4,208,118,1,1,1,0,0,0,0,0,8170,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,1.6,300.7,H70,133,5000,1241.69,2256.95,2982.14,879.1,7.18,0.0,1,4,7,7.18
 0:18:56,27.55,232,122.4,28.45,27.53,0.0,0.0,0,5.39,781,B,0,11,214,20.71,1,1,0,1,1,4,220,136,1,1,1,0,0,0,0,0,8149,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,1.6,300.7,H70,133,5000,1250.68,2265.94,2991.13,888.09,7.18,0.0,1,4,7,7.18
 0:18:57,27.95,232,122.4,28.45,27.53,0.0,0.0,0,5.39,781,B,0,11,213,20.68,1,1,0,1,1,4,225,135,1,1,1,0,0,0,0,0,8149,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,1.6,301.1,H70,133,5000,1258.04,2273.3,2998.49,895.44,7.18,0.0,1,4,7,7.18
 0:18:57,27.95,232,122.4,28.46,27.53,0.0,0.0,0,5.39,781,B,0,11,212,20.68,1,1,0,1,1,4,201,130,1,1,1,0,0,0,0,0,8159,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,1.6,301.1,H70,133,5000,1266.6,2281.86,3007.05,904.01,7.18,0.0,1,4,7,7.18
 0:18:58,27.55,232,122.4,28.47,27.53,0.0,0.0,0,5.39,781,B,0,11,211,20.66,1,1,0,1,1,4,191,111,1,1,1,0,0,0,0,0,8159,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,1.6,300.7,H70,133,5000,1275.69,2290.95,3016.14,913.1,7.18,0.0,1,4,7,7.18
 0:18:59,27.55,232,122.4,28.48,27.53,0.0,0.0,0,5.39,781,B,0,11,212,20.62,1,1,0,1,1,4,201,111,1,1,1,0,0,0,0,0,8155,0,1,1,0,1,0,Dyna,0.0,-0.23,-24.96,1.6,300.7,H70,133,5000,1283.07,2298.33,3023.52,920.48,7.18,0.0,1,4,7,7.18
 0:18:59,27.95,232,122.4,28.49,27.53,0.0,0.0,0,5.39,781,B,0,11,210,20.59,1,1,0,1,1,4,183,105,1,1,1,0,0,0,0,0,8155,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,1.6,301.1,H70,133,5000,1292.14,2307.4,3032.59,929.55,7.18,0.0,1,4,7,7.18
 0:19:00,27.95,232,122.4,28.49,27.53,0.0,0.0,0,5.39,781,B,0,11,210,20.55,1,1,0,1,1,4,223,94,1,1,1,0,0,0,0,0,8166,0,1,1,0,1,0,Dyna,0.0,-0.35,-24.96,1.6,301.1,H70,133,5000,1301.11,2316.37,3041.56,938.52,7.18,0.0,1,4,7,7.18
 0:19:01,27.95,232,122.4,28.5,27.53,0.0,0.0,0,5.39,781,B,0,11,210,20.52,1,1,0,1,1,4,210,111,1,1,1,0,0,0,0,0,8166,0,1,1,0,1,0,Dyna,0.0,-0.51,-24.96,1.6,301.1,H70,133,5000,1308.47,2323.73,3048.92,945.87,7.18,0.0,1,4,7,7.18
 0:19:01,27.95,232,122.4,28.51,27.53,3.97,0.0,0,5.39,781,B,0,11,207,20.51,1,1,0,1,1,4,200,118,1,1,1,0,0,0,0,0,8176,0,1,1,0,1,0,Dyna,0.0,-0.27,-24.96,1.6,301.1,H70,133,5000,1317.03,2332.29,3057.48,954.44,7.18,0.0,1,4,7,7.18
 0:19:02,27.95,232,122.4,28.51,27.53,3.97,0.0,0,5.39,781,B,0,11,206,20.51,1,1,0,1,1,4,745,173,1,1,1,0,0,0,0,0,8176,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,1.6,301.1,H70,133,5000,1326.12,2341.38,3066.57,963.52,7.18,0.03,1,4,7,7.18
 0:19:03,27.95,232,122.4,28.51,27.53,33.8,0.0,0,5.39,781,B,0,11,206,20.47,1,1,0,1,1,4,1350,335,1,1,1,0,0,0,0,0,8101,0,1,1,0,1,0,Dyna,0.0,-0.31,-24.96,1.6,301.1,H70,133,5000,1333.47,2348.73,3073.92,970.88,7.18,0.06,1,4,7,7.18
 0:19:03,27.95,232,122.4,28.52,27.47,33.8,0.03,0,5.39,781,B,0,11,206,20.44,1,1,0,1,1,4,1908,587,1,1,1,0,0,0,0,0,8101,0,1,1,0,1,0,Dyna,0.0,-0.39,-24.96,1.6,301.1,H70,133,5000,1342.57,2357.83,3083.02,979.97,7.18,0.34,1,4,7,7.18
 0:19:04,27.95,232,122.4,28.51,27.47,37.68,0.03,0,5.39,781,B,0,12,204,20.44,1,1,0,1,1,4,2412,802,1,1,1,0,0,0,0,0,8073,0,1,1,0,1,0,Dyna,0.0,-0.51,-24.96,1.6,301.1,H70,133,5000,1351.52,2366.78,3091.97,988.93,7.18,0.6,1,4,7,7.18
 0:19:04,27.95,232,122.4,28.51,26.13,37.68,0.07,0,5.39,781,B,0,12,205,20.43,1,1,0,1,1,4,2785,1011,1,1,1,0,0,0,0,0,8073,0,1,1,0,1,0,Dyna,0.0,-0.31,-24.96,1.6,301.1,H70,133,5000,1358.89,2374.15,3099.34,996.3,7.18,0.85,1,4,7,7.18
 0:19:05,27.95,232,122.4,28.52,26.13,34.36,0.07,0,5.39,781,B,0,12,205,20.41,1,1,0,1,1,4,3230,1190,1,1,1,0,0,0,0,0,8047,0,1,1,0,1,0,Dyna,0.0,-0.04,-25.04,1.6,301.1,H70,133,5000,1367.44,2382.7,3107.89,1004.85,7.18,1.12,1,4,7,7.18
 0:19:06,47.15,1551,122.4,28.53,22.99,34.36,0.12,0,5.39,781,B,0,12,206,20.37,1,1,0,1,1,4,3754,1388,1,1,1,0,0,0,0,0,8047,0,1,1,0,1,0,Dyna,0.0,-0.35,-24.96,10.7,320.3,H70,133,5000,1376.52,2391.78,3116.97,1013.92,7.18,1.39,1,4,7,7.18
 0:19:06,47.15,1551,122.4,28.53,22.99,38.11,0.12,0,5.39,781,B,0,11,206,20.36,1,1,0,1,1,4,4211,1616,1,1,1,0,0,0,0,0,7981,0,1,1,0,1,0,Dyna,0.0,-0.39,-24.96,10.7,320.3,H70,133,5000,1383.94,2399.2,3124.39,1021.34,7.18,1.6,1,4,7,7.18
 0:19:07,65.45,1363,122.4,28.54,19.05,38.11,0.17,0,5.39,781,B,0,12,207,20.34,1,1,0,1,1,4,4554,1837,1,1,1,0,0,0,0,0,7981,0,1,1,0,1,0,Dyna,0.0,-0.31,-24.96,9.4,338.6,H70,133,5000,1392.96,2408.22,3133.41,1030.36,7.18,1.88,1,4,7,7.18
 0:19:08,65.45,1363,122.4,28.55,19.05,18.64,0.17,0,5.39,781,B,0,12,207,20.31,1,1,0,1,1,4,4712,1987,1,1,1,0,0,0,0,0,7939,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,9.4,338.6,H70,133,5000,1401.98,2417.24,3142.43,1039.38,7.18,2.16,1,4,7,7.18
 0:19:08,77.45,1682,122.4,28.55,14.94,18.64,0.2,0,5.39,781,B,0,12,206,20.3,1,1,0,1,1,4,4805,2090,1,1,1,0,0,0,0,0,7939,0,1,1,0,1,0,Dyna,0.0,-0.31,-24.96,11.6,350.6,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,4,7,7.18
 0:19:09,77.45,1682,122.4,28.56,14.94,3.63,0.2,0,5.39,781,B,9,12,206,20.29,0,0,0,0,0,0,4905,2161,1,1,1,0,0,0,0,0,7962,0,0,1,0,0,0,Dyna,0.0,-0.12,-24.92,11.6,350.6,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:10,77.95,1696,122.4,28.58,10.28,3.63,0.2,0,5.39,781,B,9,12,207,20.26,0,0,0,0,0,0,4968,2229,0,0,0,0,0,0,0,0,7962,0,0,0,0,0,0,Dyna,0.0,-0.04,-24.96,11.7,351.1,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:10,77.95,1696,122.4,28.58,10.28,0.0,0.2,0,5.39,781,B,9,12,207,20.26,0,0,0,0,0,0,5077,2311,0,0,0,0,0,0,0,0,7955,0,0,0,0,0,0,Dyna,0.0,-0.39,-24.96,11.7,351.1,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:11,83.65,1203,122.4,28.59,7.23,0.0,0.2,0,5.39,781,B,9,12,209,20.24,0,0,0,0,0,0,5171,2393,0,0,0,0,0,0,0,0,7955,0,0,0,0,0,0,Abort,0.0,-0.39,-24.96,8.3,356.8,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:12,83.65,1203,122.4,28.59,7.23,0.0,0.2,0,5.39,781,B,9,12,209,20.21,0,0,0,0,0,0,4709,2404,0,0,0,0,0,0,0,0,7946,0,0,0,0,0,0,Abort,0.0,-0.31,-24.96,8.3,356.8,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:12,83.15,1203,122.4,28.6,5.1,0.0,0.2,0,5.39,781,B,9,13,209,20.18,0,0,0,0,0,0,4196,2345,0,0,0,0,0,0,0,0,7946,0,0,0,0,0,0,Abort,0.0,-0.39,-24.96,8.3,356.3,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:13,83.15,1203,122.4,28.59,5.1,0.0,0.2,0,5.39,781,B,9,13,208,20.17,0,0,0,0,0,0,3730,2173,0,0,0,0,0,0,0,0,7959,0,0,0,0,0,0,Abort,0.0,-0.31,-24.96,8.3,356.3,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:13,83.15,1203,122.4,28.61,3.64,0.0,0.2,0,5.39,781,B,9,13,206,20.15,0,0,0,0,0,0,3318,2027,0,0,0,0,0,0,0,0,7959,0,0,0,0,0,0,Abort,0.0,-0.39,-24.96,8.3,356.3,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:14,83.15,1203,122.4,28.61,3.64,0.0,0.2,0,5.39,781,B,9,13,206,20.12,0,0,0,0,0,0,3024,1889,0,0,0,0,0,0,0,0,7971,0,0,0,0,0,0,Abort,0.0,-0.12,-24.96,8.3,356.3,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:15,82.65,1203,122.4,28.62,2.72,0.0,0.2,0,5.39,781,B,9,13,205,20.09,0,0,0,0,0,0,2644,1797,0,0,0,0,0,0,0,0,7971,0,0,0,0,0,0,Abort,0.0,-0.39,-24.96,8.3,355.8,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:15,82.65,1203,122.4,28.61,2.72,0.0,0.2,0,5.39,781,B,9,14,205,20.06,0,0,0,0,0,0,2196,1646,0,0,0,0,0,0,0,0,7956,0,0,0,0,0,0,Abort,0.0,-0.35,-24.96,8.3,355.8,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:19:16,80.25,1189,122.4,28.62,1.96,0.0,0.2,0,5.39,781,B,9,14,203,19.99,0,0,0,0,0,0,1838,1501,0,0,0,0,0,0,0,0,7956,0,0,0,0,0,0,Abort,0.0,-0.31,-24.96,8.2,353.4,H70,133,5000,1409.29,2424.55,3149.74,1046.7,7.18,2.26,1,7,0,7.18
 0:35:33,31.95,1029,122.4,27.48,22.08,0.0,0.2,0,5.1,739,B,0,17,179,-0.47,0,0,0,0,0,0,1943,951,0,0,0,0,0,0,0,0,8002,0,0,1,0,1,0,Dyna,0.0,-0.04,-24.96,7.1,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:34,31.95,1029,122.4,27.47,22.08,0.0,0.2,0,5.1,739,B,0,17,181,-0.5,0,0,0,0,0,0,1928,929,0,0,0,0,0,0,0,0,8002,0,0,1,0,1,0,Dyna,0.0,-0.31,-24.96,7.1,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:34,31.95,1044,122.4,27.47,22.08,0.0,0.2,0,5.1,739,B,0,17,182,-0.53,0,0,0,0,0,0,1931,923,0,0,0,0,0,0,0,0,8011,0,0,1,0,1,0,Dyna,0.0,-0.19,-24.96,7.2,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:35,31.95,1044,122.4,27.47,22.08,0.0,0.2,0,5.1,739,B,0,17,183,-0.55,0,0,0,0,0,0,1919,910,0,0,0,0,0,0,0,0,8011,0,0,1,0,1,0,Dyna,0.0,-0.39,-24.96,7.2,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:36,31.95,1029,122.4,27.47,22.08,0.0,0.2,0,5.1,739,B,0,17,185,-0.58,0,0,0,0,0,0,1911,890,0,0,0,0,0,0,0,0,7984,0,0,1,0,1,0,Dyna,0.0,-0.27,-24.96,7.1,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:36,31.95,1029,122.4,27.48,22.09,0.0,0.2,0,5.1,739,B,0,17,185,-0.59,0,0,0,0,0,0,1911,901,0,0,0,0,0,0,0,0,7984,0,0,1,0,1,0,Dyna,0.0,-0.39,-24.96,7.1,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:37,31.95,1029,122.4,27.49,22.09,0.0,0.2,0,5.1,739,B,0,16,188,-0.62,0,0,0,0,0,0,1910,901,0,0,0,0,0,0,0,0,7988,0,0,1,0,1,0,Dyna,0.0,-0.31,-24.96,7.1,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:38,31.95,1029,122.4,27.49,22.1,0.0,0.2,0,5.1,739,B,0,16,187,-0.67,0,0,0,0,0,0,1947,923,0,0,0,0,0,0,0,0,7988,0,0,1,0,1,0,Dyna,0.0,-0.16,-24.96,7.1,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:38,31.95,1044,122.4,27.49,22.1,0.0,0.2,0,5.1,739,B,0,16,185,-0.69,0,0,0,0,0,0,1925,914,0,0,0,0,0,0,0,0,7996,0,0,1,0,1,0,Dyna,0.0,-0.16,-24.96,7.2,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.58,0.0,1,1,0,6.58
 0:35:39,31.95,1044,122.4,27.48,22.1,0.0,0.2,0,5.0,724,B,0,16,185,-0.71,0,0,0,0,0,0,1914,935,0,0,0,0,0,0,0,0,7996,0,0,1,0,1,0,Dyna,0.0,-0.12,-24.96,7.2,305.1,H70,0,4900,0.0,0.0,0.0,0.0,6.48,0.0,3,1,0,6.48
 0:35:40,31.95,1044,122.4,27.47,22.1,1.85,0.0,0,5.0,724,B,0,16,186,-0.72,0,0,0,0,0,0,1929,928,0,1,0,0,0,0,0,0,7961,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,7.2,305.1,H70,0,4900,14097.06,15112.32,15837.51,13734.46,6.48,0.0,3,1,0,6.48
 0:35:40,31.95,1044,122.4,27.46,22.11,1.85,0.0,0,5.0,724,B,0,16,186,-0.76,0,0,0,0,0,0,2425,955,0,1,0,0,0,0,0,0,7961,0,1,1,0,1,0,Dyna,0.0,-0.35,-24.96,7.2,305.1,H70,0,4900,14105.5,15120.76,15845.95,13742.91,6.48,0.0,3,1,0,6.48
 0:35:41,31.95,1044,122.4,27.46,22.11,13.68,0.0,0,5.0,724,B,0,17,189,-0.77,0,0,0,0,0,0,2880,1018,0,1,0,0,0,0,0,0,7940,0,1,1,0,1,0,Dyna,0.0,-0.27,-24.96,7.2,305.1,H70,0,4900,14112.31,15127.57,15852.76,13749.71,6.48,0.0,3,1,0,6.48
 0:35:42,31.95,1044,122.4,27.46,22.11,13.68,0.01,0,5.0,724,B,0,17,189,-0.81,0,0,0,0,0,0,3309,1093,0,1,0,0,0,0,0,0,7940,0,1,1,0,1,0,Dyna,0.0,-0.23,-24.96,7.2,305.1,H70,0,4900,14120.75,15136.01,15861.21,13758.16,6.48,0.01,3,1,0,6.48
 0:35:42,31.95,1044,122.4,27.39,22.11,14.43,0.01,0,5.0,724,B,0,17,190,-0.83,0,0,0,0,0,0,3712,1153,0,1,0,0,0,0,0,0,7919,0,1,1,0,1,0,Dyna,0.0,-0.31,-24.96,7.2,305.1,H70,0,4900,14129.03,15144.29,15869.48,13766.44,6.48,0.02,3,1,0,6.48
 0:35:43,31.95,1044,122.4,27.38,21.7,14.43,0.03,0,5.0,724,B,0,17,190,-0.86,0,0,0,0,0,0,4105,1200,0,1,0,0,0,0,0,0,7919,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,7.2,305.1,H70,0,4900,14135.89,15151.15,15876.34,13773.29,6.48,0.03,3,1,0,6.48
 0:35:44,32.95,1290,122.4,27.39,21.7,9.98,0.03,0,5.0,724,B,0,17,188,-0.87,0,0,0,0,0,0,4506,1267,0,0,0,0,0,0,0,0,7908,0,0,1,0,1,0,Dyna,0.0,-0.16,-24.96,8.9,306.1,H70,0,4900,14143.79,15159.05,15884.24,13781.2,6.48,0.04,3,1,0,6.48
 0:35:44,32.95,1290,122.4,27.39,19.95,9.98,0.05,0,5.0,724,B,0,17,188,-0.9,0,0,0,0,0,0,4917,1301,0,0,0,0,0,0,0,0,7908,0,0,1,0,1,0,Dyna,0.0,-0.47,-24.96,8.9,306.1,H70,0,5000,14152.26,15167.52,15892.71,13789.67,6.48,0.04,3,1,0,6.48
 0:35:45,38.15,1363,122.4,27.4,19.95,0.0,0.05,0,5.0,724,B,0,17,187,-0.94,0,0,0,0,0,0,5292,1335,0,0,0,0,0,0,0,0,7878,0,0,1,0,1,0,Dyna,0.0,-0.35,-24.96,9.4,311.3,H70,0,5000,14159.04,15174.3,15899.49,13796.45,6.48,0.05,3,1,0,6.48
 0:35:46,38.15,1363,122.4,27.4,18.0,0.0,0.05,0,5.0,724,B,0,17,185,-0.97,0,0,0,0,0,0,5717,1365,0,0,0,0,0,0,0,0,7878,0,0,1,0,1,0,Dyna,0.0,-0.19,-24.96,9.4,311.3,H70,0,5000,14167.5,15182.76,15907.95,13804.91,6.48,0.05,3,1,0,6.48
 0:35:46,43.15,1334,122.4,27.4,18.0,0.0,0.05,0,5.0,724,B,0,17,185,-1.0,0,0,0,0,0,0,6129,1399,0,0,0,0,0,0,0,0,7887,0,0,1,0,1,0,Dyna,0.0,-0.08,-24.96,9.2,316.3,H70,0,5000,14175.78,15191.04,15916.23,13813.19,6.48,0.05,3,1,0,6.48
 0:35:47,43.15,1334,122.4,27.41,16.33,0.0,0.05,0,5.0,724,B,0,17,182,-1.02,0,0,0,0,0,0,6488,1429,0,0,0,0,0,0,0,0,7887,0,0,1,0,1,0,Dyna,0.0,-0.23,-24.96,9.2,316.3,H70,0,5000,14183.12,15198.38,15923.57,13820.52,6.48,0.05,3,1,0,6.48
